"","OTU","Kingdom","Phylum","Class","Order","Family","Genus","Species","Lowest_Taxonomic_Rank","Label"
"FOTU_1419","FOTU_1419","Fungi","Ascomycota","Sordariomycetes","Sordariales","Podosporaceae","Cladorrhinum","unidentified","Cladorrhinum","FOTU_1419_Cladorrhinum"
"FOTU_1420","FOTU_1420","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_1420_Fungi"
"FOTU_1421","FOTU_1421","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1421_unidentified"
"FOTU_1422","FOTU_1422","Fungi","Ascomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Ascomycota","FOTU_1422_Ascomycota"
"FOTU_1423","FOTU_1423","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Bolbitiaceae_gen_Incertae_sedis","unidentified","Bolbitiaceae_gen_Incertae_sedis","FOTU_1423_Bolbitiaceae_gen_Incertae_sedis"
"FOTU_1424","FOTU_1424","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","unidentified","unidentified","Nectriaceae","FOTU_1424_Nectriaceae"
"FOTU_1425","FOTU_1425","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Trichomeriaceae","Knufia","unidentified","Knufia","FOTU_1425_Knufia"
"FOTU_1426","FOTU_1426","Fungi","Basidiomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Basidiomycota","FOTU_1426_Basidiomycota"
"FOTU_1427","FOTU_1427","Fungi","Ascomycota","Sordariomycetes","unidentified","unidentified","unidentified","unidentified","Sordariomycetes","FOTU_1427_Sordariomycetes"
"FOTU_1428","FOTU_1428","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_1428_Fungi"
"FOTU_1429","FOTU_1429","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Protrudomycetaceae","Protrudomyces","unidentified","Protrudomyces","FOTU_1429_Protrudomyces"
"FOTU_1430","FOTU_1430","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_1430_Fungi"
"FOTU_1431","FOTU_1431","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1431_unidentified"
"FOTU_1432","FOTU_1432","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_1432_Fungi"
"FOTU_1433","FOTU_1433","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","unidentified","unidentified","Xylariaceae","FOTU_1433_Xylariaceae"
"FOTU_1434","FOTU_1434","Fungi","Chytridiomycota","Rhizophlyctidomycetes","Rhizophlyctidales","Rhizophlyctidales_fam_Incertae_sedis","Rhizophlyctidales_gen_Incertae_sedis","unidentified","Rhizophlyctidales_gen_Incertae_sedis","FOTU_1434_Rhizophlyctidales_gen_Incertae_sedis"
"FOTU_1435","FOTU_1435","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Spizellomycetales_fam_Incertae_sedis","Spizellomycetales_gen_Incertae_sedis","unidentified","Spizellomycetales_gen_Incertae_sedis","FOTU_1435_Spizellomycetales_gen_Incertae_sedis"
"FOTU_1436","FOTU_1436","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium","unidentified","Schizothecium","FOTU_1436_Schizothecium"
"FOTU_1437","FOTU_1437","Fungi","Basidiomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Basidiomycota","FOTU_1437_Basidiomycota"
"FOTU_1438","FOTU_1438","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1438_unidentified"
"FOTU_1439","FOTU_1439","Fungi","Basidiomycota","Agaricomycetes","Russulales","Peniophoraceae","Peniophora","lycii","Peniophora_lycii","FOTU_1439_Peniophora_lycii"
"FOTU_1440","FOTU_1440","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1440_unidentified"
"FOTU_1441","FOTU_1441","Fungi","Basidiomycota","Agaricomycetes","Agaricales","unidentified","unidentified","unidentified","Agaricales","FOTU_1441_Agaricales"
"FOTU_1442","FOTU_1442","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_1442_Fungi"
"FOTU_1443","FOTU_1443","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Aphanoascus","unidentified","Aphanoascus","FOTU_1443_Aphanoascus"
"FOTU_1444","FOTU_1444","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Cladosporium","unidentified","Cladosporium","FOTU_1444_Cladosporium"
"FOTU_1445","FOTU_1445","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1445_unidentified"
"FOTU_1446","FOTU_1446","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Bolbitiaceae_gen_Incertae_sedis","unidentified","Bolbitiaceae_gen_Incertae_sedis","FOTU_1446_Bolbitiaceae_gen_Incertae_sedis"
"FOTU_1447","FOTU_1447","Fungi","Chytridiomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Chytridiomycota","FOTU_1447_Chytridiomycota"
"FOTU_1448","FOTU_1448","Viridiplantae","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Viridiplantae","FOTU_1448_Viridiplantae"
"FOTU_1449","FOTU_1449","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1449_unidentified"
"FOTU_1450","FOTU_1450","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1450_unidentified"
"FOTU_1451","FOTU_1451","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","unidentified","unidentified","Pezizaceae","FOTU_1451_Pezizaceae"
"FOTU_1452","FOTU_1452","Viridiplantae","Anthophyta","Eudicotyledonae","Caryophyllales","Caryophyllaceae","Acanthophyllum","spinosum","Acanthophyllum_spinosum","FOTU_1452_Acanthophyllum_spinosum"
"FOTU_1453","FOTU_1453","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Ophiocordycipitaceae","unidentified","unidentified","Ophiocordycipitaceae","FOTU_1453_Ophiocordycipitaceae"
"FOTU_1454","FOTU_1454","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Spizellomycetales_fam_Incertae_sedis","Spizellomycetales_gen_Incertae_sedis","unidentified","Spizellomycetales_gen_Incertae_sedis","FOTU_1454_Spizellomycetales_gen_Incertae_sedis"
"FOTU_1455","FOTU_1455","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1455_unidentified"
"FOTU_1456","FOTU_1456","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Fomitopsidaceae_gen_Incertae_sedis","unidentified","Fomitopsidaceae_gen_Incertae_sedis","FOTU_1456_Fomitopsidaceae_gen_Incertae_sedis"
"FOTU_1457","FOTU_1457","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Derxomyces","mrakii","Derxomyces_mrakii","FOTU_1457_Derxomyces_mrakii"
"FOTU_1458","FOTU_1458","Fungi","Ascomycota","Taphrinomycetes","Taphrinales","Taphrinaceae","Taphrina","unidentified","Taphrina","FOTU_1458_Taphrina"
"FOTU_1459","FOTU_1459","Mocki","Mockmycota","Mockomycetes","Mockoales","Mockoaecea","Mock","unidentified","unidentified","FOTU_1459_Mock"
"FOTU_1460","FOTU_1460","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Acremonium","hyalinulum","Acremonium_hyalinulum","FOTU_1460_Acremonium_hyalinulum"
"FOTU_1461","FOTU_1461","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Solicoccozyma","aeria","Solicoccozyma_aeria","FOTU_1461_Solicoccozyma_aeria"
"FOTU_1462","FOTU_1462","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1462_unidentified"
"FOTU_1463","FOTU_1463","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Lasiosphaeris","unidentified","Lasiosphaeris","FOTU_1463_Lasiosphaeris"
"FOTU_1464","FOTU_1464","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Melanoleuca","strictipes","Melanoleuca_strictipes","FOTU_1464_Melanoleuca_strictipes"
"FOTU_1465","FOTU_1465","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariaceae","Auriculariaceae_gen_Incertae_sedis","unidentified","Auriculariaceae_gen_Incertae_sedis","FOTU_1465_Auriculariaceae_gen_Incertae_sedis"
"FOTU_1466","FOTU_1466","Fungi","Ascomycota","Dothideomycetes","unidentified","unidentified","unidentified","unidentified","Dothideomycetes","FOTU_1466_Dothideomycetes"
"FOTU_1467","FOTU_1467","Fungi","Kickxellomycota","Kickxellomycota_cls_Incertae_sedis","Kickxellomycota_ord_Incertae_sedis","Kickxellomycota_fam_Incertae_sedis","Kickxellomycota_gen_Incertae_sedis","unidentified","Kickxellomycota_gen_Incertae_sedis","FOTU_1467_Kickxellomycota_gen_Incertae_sedis"
"FOTU_1468","FOTU_1468","Fungi","Kickxellomycota","Kickxellomycota_cls_Incertae_sedis","Kickxellomycota_ord_Incertae_sedis","Kickxellomycota_fam_Incertae_sedis","Kickxellomycota_gen_Incertae_sedis","unidentified","Kickxellomycota_gen_Incertae_sedis","FOTU_1468_Kickxellomycota_gen_Incertae_sedis"
"FOTU_1469","FOTU_1469","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Nemania","rubi","Nemania_rubi","FOTU_1469_Nemania_rubi"
"FOTU_1470","FOTU_1470","Viridiplantae","Anthophyta","Eudicotyledonae","Caryophyllales","Caryophyllaceae","Acanthophyllum","spinosum","Acanthophyllum_spinosum","FOTU_1470_Acanthophyllum_spinosum"
"FOTU_1471","FOTU_1471","Fungi","Ascomycota","Sordariomycetes","Atractosporales","Atractosporaceae","Atractosporaceae_gen_Incertae_sedis","unidentified","Atractosporaceae_gen_Incertae_sedis","FOTU_1471_Atractosporaceae_gen_Incertae_sedis"
"FOTU_1472","FOTU_1472","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_1472_Fungi"
"FOTU_1473","FOTU_1473","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Exidiaceae","Eichleriella","crocata","Eichleriella_crocata","FOTU_1473_Eichleriella_crocata"
"FOTU_1474","FOTU_1474","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Mucoraceae","Mucor","flavus","Mucor_flavus","FOTU_1474_Mucor_flavus"
"FOTU_1475","FOTU_1475","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Paradevriesiaceae","Paradevriesia","americana","Paradevriesia_americana","FOTU_1475_Paradevriesia_americana"
"FOTU_1476","FOTU_1476","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Poaceascoma","helicoides","Poaceascoma_helicoides","FOTU_1476_Poaceascoma_helicoides"
"FOTU_1477","FOTU_1477","Fungi","Chytridiomycota","Rhizophlyctidomycetes","Rhizophlyctidales","Rhizophlyctidaceae","Rhizophlyctis","unidentified","Rhizophlyctis","FOTU_1477_Rhizophlyctis"
"FOTU_1478","FOTU_1478","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1478_unidentified"
"FOTU_1479","FOTU_1479","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1479_unidentified"
"FOTU_1480","FOTU_1480","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Piskurozyma","capsuligena","Piskurozyma_capsuligena","FOTU_1480_Piskurozyma_capsuligena"
"FOTU_1481","FOTU_1481","Fungi","Ascomycota","Leotiomycetes","Helotiales","Mollisiaceae","Phialocephala","mallochii","Phialocephala_mallochii","FOTU_1481_Phialocephala_mallochii"
"FOTU_1482","FOTU_1482","Fungi","Ascomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Ascomycota","FOTU_1482_Ascomycota"
"FOTU_1483","FOTU_1483","Fungi","Basidiobolomycota","Basidiobolomycetes","Basidiobolales","Basidiobolales_fam_Incertae_sedis","Basidiobolales_gen_Incertae_sedis","unidentified","Basidiobolales_gen_Incertae_sedis","FOTU_1483_Basidiobolales_gen_Incertae_sedis"
"FOTU_1484","FOTU_1484","Fungi","Kickxellomycota","GS19","GS19_ord_Incertae_sedis","GS19_fam_Incertae_sedis","GS19_gen_Incertae_sedis","unidentified","GS19_gen_Incertae_sedis","FOTU_1484_GS19_gen_Incertae_sedis"
"FOTU_1485","FOTU_1485","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Talaromyces","resedanus","Talaromyces_resedanus","FOTU_1485_Talaromyces_resedanus"
"FOTU_1486","FOTU_1486","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletales_fam_Incertae_sedis","Leucogyrophana","olivascens","Leucogyrophana_olivascens","FOTU_1486_Leucogyrophana_olivascens"
"FOTU_1487","FOTU_1487","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","geosporum","Funneliformis_geosporum","FOTU_1487_Funneliformis_geosporum"
"FOTU_1488","FOTU_1488","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae","Stachybotrys","chartarum","Stachybotrys_chartarum","FOTU_1488_Stachybotrys_chartarum"
"FOTU_1489","FOTU_1489","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1489_unidentified"
"FOTU_1490","FOTU_1490","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1490_unidentified"
"FOTU_1491","FOTU_1491","Fungi","Ascomycota","Pezizomycetes","Pezizales","Sarcosomataceae","Pseudoplectania","lignicola","Pseudoplectania_lignicola","FOTU_1491_Pseudoplectania_lignicola"
"FOTU_1492","FOTU_1492","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1492_unidentified"
"FOTU_1493","FOTU_1493","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_1493_Fungi"
"FOTU_1494","FOTU_1494","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Amesia","nigricolor","Amesia_nigricolor","FOTU_1494_Amesia_nigricolor"
"FOTU_1495","FOTU_1495","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1495_unidentified"
"FOTU_1496","FOTU_1496","Choanoflagellozoa","Choanoflagellata","Choanoflagellata_cls_Incertae_sedis","Choanoflagellida","Choanoflagellida_fam_Incertae_sedis","Choanoflagellida_gen_Incertae_sedis","unidentified","Choanoflagellida_gen_Incertae_sedis","FOTU_1496_Choanoflagellida_gen_Incertae_sedis"
"FOTU_1497","FOTU_1497","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1497_unidentified"
"FOTU_1498","FOTU_1498","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_1498_Fungi"
"FOTU_1499","FOTU_1499","Fungi","Ascomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Ascomycota","FOTU_1499_Ascomycota"
"FOTU_1500","FOTU_1500","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","unidentified","Exophiala","FOTU_1500_Exophiala"
"FOTU_1501","FOTU_1501","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Spizellomycetaceae","Spizellomyces","unidentified","Spizellomyces","FOTU_1501_Spizellomyces"
"FOTU_1502","FOTU_1502","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1502_unidentified"
"FOTU_1503","FOTU_1503","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Linnemannia","amoeboidea","Linnemannia_amoeboidea","FOTU_1503_Linnemannia_amoeboidea"
"FOTU_1504","FOTU_1504","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Candida","subhashii","Candida_subhashii","FOTU_1504_Candida_subhashii"
"FOTU_1505","FOTU_1505","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1505_unidentified"
"FOTU_1506","FOTU_1506","Viridiplantae","Anthophyta","Eudicotyledonae","Malvales","Malvaceae","Gossypium","unidentified","Gossypium","FOTU_1506_Gossypium"
"FOTU_1507","FOTU_1507","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Phanerochaetaceae","Hyphodermella","rosae","Hyphodermella_rosae","FOTU_1507_Hyphodermella_rosae"
"FOTU_1508","FOTU_1508","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_1508_Fungi"
"FOTU_1509","FOTU_1509","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Clonostachys","rosea","Clonostachys_rosea","FOTU_1509_Clonostachys_rosea"
"FOTU_1510","FOTU_1510","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Udeniozyma","ferulica","Udeniozyma_ferulica","FOTU_1510_Udeniozyma_ferulica"
"FOTU_1511","FOTU_1511","Viridiplantae","Bryophyta","Bryopsida","Funariales","Gigaspermaceae","Gigaspermum","unidentified","Gigaspermum","FOTU_1511_Gigaspermum"
"FOTU_1512","FOTU_1512","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Candida","sake","Candida_sake","FOTU_1512_Candida_sake"
"FOTU_1513","FOTU_1513","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae","Ganoderma","sessile","Ganoderma_sessile","FOTU_1513_Ganoderma_sessile"
"FOTU_1514","FOTU_1514","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1514_unidentified"
"FOTU_1515","FOTU_1515","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1515_unidentified"
"FOTU_1516","FOTU_1516","Fungi","Ascomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Ascomycota","FOTU_1516_Ascomycota"
"FOTU_1517","FOTU_1517","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Didymella","unidentified","Didymella","FOTU_1517_Didymella"
"FOTU_1518","FOTU_1518","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1518_unidentified"
